record_id,altitude,wildlife_struck_actual,effect_impact,effect_damage,flight_date,phase_of_flight,conditions_sky,remains_collected,remains_sent,remarks,wildlife_id,warning,cost,injuries
201828,0,5,None,No damage,8/27/2000,Take-off run,No Cloud,0,0,HIT ABOUT 3 BIRDS. ATIS WARNING.,0,1,0,0
200783,0,4,None,No damage,8/28/2000,Landing Roll,Some Cloud,0,0,FLT6053,144,1,0,0
202035,0,8,None,No damage,8/30/2000,Approach,Some Cloud,0,0,,2,0,0,0
200560,0,3,None,No damage,8/30/2000,Landing Roll,Overcast,0,0,FLT 264 REPTD HITTING 2 BIRDS 1500' DOWN RWY ON LDG. NO BIRDS FOUND BY ARPT PERSONNEL,0,0,0,0
204413,0,6,None,No damage,9/3/2000,Approach,No Cloud,0,0,HIT A FEW BIRDS ON 3 MI FINAL.  NO DMG REPTD.,5,0,0,0
202289,0,7,None,No damage,9/4/2000,Approach,No Cloud,0,0,HIT MAYBE 3 STARLINGS. UNKN IF DMG,2,1,0,0
202074,0,10,None,No damage,9/4/2000,Landing Roll,Overcast,0,0,FLT780. 1540Z. RAIN,2,0,0,0
202788,0,4,None,No damage,9/4/2000,Take-off run,Overcast,0,0,,5,0,0,0
206920,0,5,None,No damage,9/4/2000,Take-off run,Some Cloud,0,0,HIT A SML FLOCK ON DEPRT ROLL.  FLT 1701,151,0,0,0
202461,0,2,None,No damage,9/5/2000,Take-off run,Some Cloud,0,0,PILOT REPTD THAT SEVERAL SML BIRDS HIT NOSE OF A/C. STARLINGS?,2,0,0,0
205207,0,9,None,No damage,9/5/2000,Approach,No Cloud,0,0,FLT 308. BIRD STRIKE ON FINAL.,0,1,0,0
201570,0,7,Aborted Take-off,No damage,9/7/2000,Take-off run,Overcast,0,0,ON & BESIDE RWY. WENT BACK TO GATE FOR INSPN OF A/C.,154,0,0,0
204351,0,9,None,No damage,9/8/2000,Approach,Some Cloud,0,0,REMOVED 5 MOURNING DOVES FROM RWY. RWY WAS CLOSED FOR REMOVAL. AIRLINE REPTD NO DMG.,91,1,0,0
202351,0,2,None,No damage,9/8/2000,Approach,No Cloud,0,0,ATIS WARNING. TIME OUT OF SVC 1.5 HRS.,2,1,0,0
204272,0,5,None,No damage,9/9/2000,Landing Roll,Some Cloud,0,0,"#2 ENG WILL HAVE TO BE CLEANED. BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",91,1,0,0
201340,0,3,None,No damage,9/10/2000,Landing Roll,Some Cloud,0,0,2 BIRDS HIT. ATIS WARNING.,0,1,0,0
204571,0,7,None,No damage,9/11/2000,Approach,No Cloud,0,0,"BIRDS CAME OUT OF THE GRASS TO RT OF RWY AND FLEW ACROSS RWY AS THEY WERE ABOUT TO TOUCH DOWN. NORMAL LDG. POST FLT INSPN FOUND SEVERAL DEAD BIRDS AND A FEW PARTIALS. BIRD STRIKES WERE FOUND ON THE NOSE, TOP OF #1 ENG, COWL #2 ENG AND AROUND #3 ON #4 BRAK",1,0,0,0
208477,1,5,None,No damage,9/12/2000,Approach,No Cloud,0,0,FLT 9101. ATIS WARNING.,5,1,0,0
200193,0,6,None,No damage,9/13/2000,Landing Roll,No Cloud,0,0,HIT L MAIN LDG GEAR. NO DMG.,11,0,0,0
202764,0,6,None,No damage,9/13/2000,Take-off run,Some Cloud,0,0,PILOT REPTD STRIKE TO ATCT ON DEPTR. BIRDS PUT IN FREEZER FOR ADC AUTOPSY,117,1,0,0
206860,1,2,None,No damage,9/13/2000,Approach,No Cloud,0,0,ATIS AND NOTAM WARNINGS. 3 MILES FROM RWY. MECH REPTD NO DMG. FLT 4033,5,1,0,0
200625,0,10,None,No damage,9/15/2000,Approach,No Cloud,0,0,SMALL BLACK BIRDS,5,0,0,0
200867,0,10,None,No damage,9/16/2000,Approach,No Cloud,0,0,,0,0,0,0
203468,0,5,None,No damage,9/20/2000,Take-off run,Some Cloud,0,0,"NO DMG NOTED ON POSTLFT. # BIRDS STRUCK NOT REPTD, ASSUME SAME AS # SEEN.",5,0,0,0
200147,0,4,None,No damage,9/20/2000,Approach,No Cloud,0,0,"MANY BIG BIRDS. AT LEAST 1 HIT FUSELAGE, A GLANCING BLOW THAT DID NO DMG.",75,0,0,0
202797,0,3,None,No damage,9/20/2000,Landing Roll,Some Cloud,0,0,BIRDS INGESTED IN #1 AND 2 ENG. INSPN & BORESCOPE.,168,0,0,0
205344,1,3,None,Cause damage,9/21/2000,Approach,No Cloud,0,0,F/O SAW LRG BIRD PASS IN FRONT OF NOSE. CAPT SAW FLASH AS BIRD REFLECTED OFF LDG LITE. 1 LOUD THUMP HEARD. LANDED 5 MINS LATER. LRG BIRD HIT L ENG BLEED AIR LIP ON INTAKE. BIRD PARTS WENT DOWN INTAKE. SML BIRD HIT L OTBD WING AND PIERCED FUEL TANK. PART O,75,0,0,0
200688,0,10,None,No damage,9/24/2000,Approach,No Cloud,0,0,,5,0,0,0
204695,0,2,Precautionary Landing,No damage,9/26/2000,Take-off run,Some Cloud,0,0,SML BLACK BIRDS. IMMEDIATELY AFTER VI CALL OUT. IMMED SMELL OF DEAD BIRD. NO CHANGES IN A/C PERFORMANCE. CIRCLED TO LAND UNEVENTFULLY.,5,1,0,0
205168,0,6,None,No damage,9/28/2000,Landing Roll,Some Cloud,0,0,SML BLACK BIRDS. FLT 509,5,0,0,0
200931,1,3,None,No damage,9/28/2000,Approach,Some Cloud,0,0,HIT 2 BIRDS.,5,0,0,0
213893,0,6,None,No damage,9/28/2000,Take-off run,No Cloud,0,0,NOTAM WARNING. 3 CARCASSES RECOVERED. AIRLINE HAS NO RECORD OF THIS STIRKE. ID BY ARPT OPS.,174,1,0,0
206536,1,4,None,No damage,9/29/2000,Approach,No Cloud,0,0,2 BIRD STRIKES IN RAPID SUCCESSION ABOVE FO'S #4 & #5 WINDOWS,0,0,0,0
200479,0,8,None,No damage,10/1/2000,Approach,Some Cloud,0,0,FLT 977,5,1,0,0
214147,0,8,None,No damage,10/2/2000,Approach,No Cloud,0,0,,0,0,0,0
202348,0,3,None,No damage,10/3/2000,Approach,No Cloud,0,0,"SML, DARK BIRDS. ATIS WARNING. FLT 766. (DATA ENTRY NOTE: CAPT'S REPT SHOWED NO DMG, OTHER REPT HAD NOSE CHECKED FOR DMG.)",5,1,0,0
200048,1,9,None,No damage,10/4/2000,Approach,No Cloud,0,0,,2,0,0,0
200403,0,9,None,No damage,10/5/2000,Take-off run,Overcast,0,0,STRUCK SEVERAL BIRDS. CLEANED AREAS. INSPN. 3 BIRDS FOUND ON RWY 9.,5,1,0,0
202758,0,3,None,No damage,10/5/2000,Landing Roll,Overcast,0,0,,59,1,0,0
204244,0,6,None,No damage,10/6/2000,Approach,Some Cloud,0,0,,0,1,0,0
201960,0,10,None,No damage,10/9/2000,Approach,No Cloud,0,0,"# BIRDS STRUCK NOT REPTD, ASSUME 2-10, SAME AS @ SEEN.",5,0,0,0
206581,0,3,None,No damage,10/10/2000,Take-off run,No Cloud,0,0,ATIS WARNING,5,1,0,0
205661,0,4,None,No damage,10/13/2000,Landing Roll,Some Cloud,0,0,,81,1,0,0
204994,0,5,None,Cause damage,10/14/2000,Climb,No Cloud,0,0,WHITE BIRDS MADE SMALL DENTS AT IMPACT SITES.,0,0,0,0
208027,0,5,Precautionary Landing,Cause damage,10/15/2000,Take-off run,No Cloud,0,0,"INGESTION. FLT 1000. CAPT ALLEGES AT ROTATION ABOUT 5-9 GULLS FLEW UP AND 2-3 WERE HIT.  BIRDS INGESTED IN BOTH ENGS. BOTH DISPATCH & MX RECOMMENDED A RETURN TO ALB. A/C GROUNDED OVERNIGHT AND TOOK OFF AFTER BEING CHECKED OUT, TO A MAINT AREA FOR FURTHER",59,0,0,0
200477,1,9,None,Cause damage,10/15/2000,Approach,No Cloud,0,0,3 STRIKES TO L LE SLATS. REQD TEMP REPAIR FOR RETURN TRIP TO ATL. FLT 1127. SHIP # 1804. DENTED #4 INBD SLAT & OTBD ON L WING.,0,0,0,0
205270,0,6,None,No damage,10/16/2000,Approach,Overcast,0,0,SMEAR ON WINDSHLD. HIT 2,2,0,0,0
206599,0,5,Aborted Take-off,No damage,10/16/2000,Take-off run,Overcast,0,0,,1,1,0,0
204605,1,6,None,No damage,10/19/2000,Climb,No Cloud,0,0,BIRD HIT CAPT WINDSCREEN. NO VIZ DMG,0,0,0,0
209019,0,3,None,No damage,10/20/2000,Approach,Overcast,0,0,2219Z,5,0,0,0
203507,1,4,None,No damage,10/22/2000,Approach,No Cloud,0,0,FLT 5031,0,1,0,0
206675,0,2,Precautionary Landing,No damage,10/24/2000,Climb,No Cloud,0,0,"BIRDS HAD BLACK WING, WHITE BELLY. HIT 3 OF 7 BIG BIRD DIRECTLY INTO PROP. APPEARS TO BE NO DMG. 30 MINUTES OUT OF SERVICE. ASSUME SNOW GEESE FROM DESCRIPTION.",15,0,0,0
208274,0,4,None,No damage,10/25/2000,Take-off run,No Cloud,0,0,"CAPT REPTD STRIKING 2, ARPT OPS REPTD 1. BIRD ID BY WILDLF BIOL.",59,0,0,0
205535,0,3,None,No damage,10/30/2000,Climb,Overcast,0,0,ATIS WARNING,5,1,0,0
204007,0,2,None,No damage,10/31/2000,Take-off run,No Cloud,0,0,FLT 688. ARPT OPERATOR NOTIFIED,5,0,0,0
203497,0,8,Precautionary Landing,No damage,11/1/2000,Take-off run,Some Cloud,0,0,HIT #2 ENG COWL. 3 BIRDS HIT. NO BIRDS FOUND ON RWY SWEEP. BIRD ID BY WS BIOL,81,1,0,0
204236,1,9,None,No damage,11/2/2000,Approach,Some Cloud,0,0,NO APPARENT DMG,5,0,0,0
205876,0,8,None,No damage,11/5/2000,Take-off run,Overcast,0,0,"ATIS WARNING. BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",91,1,0,0
204191,1,9,None,Cause damage,11/5/2000,Approach,No Cloud,0,0,"FLT 5357 HIT BIRDS ON FINAL. DMG TO RT WING BOOT, PUNCTURED. ANOTHER BIRD HIT L ENG PROP, NO DMG.",0,1,0,0
204441,1,7,None,No damage,11/6/2000,Approach,No Cloud,0,0,POSSIBLY GULLS.,5,0,0,0
206406,0,4,None,No damage,11/7/2000,Approach,Overcast,0,0,FOG AND RAIN.,75,0,0,0
203254,0,6,None,No damage,11/7/2000,Take-off run,Overcast,0,0,DMG UNKN. FOG AND RAIN.,5,0,0,0
206018,1,8,None,Cause damage,11/8/2000,Descent,Overcast,0,0,"DAMAGED L WING, DE-ICE BOOT, & L ENG AIR INTAKE.  BIRD WAS WEDGED IN AIR INTAKE. SEVERE VIBRATION IN L ENG. CLAMP FOR PROPS WERE BENT. GOVERNOR OF NEBRASKA WAS ON BOARD. BIRDS ID BY WS BIOL.",31,1,56127,0
208957,0,9,None,No damage,11/8/2000,Take-off run,No Cloud,0,0,NO KNOWN DMG,5,0,0,0
200641,0,6,None,No damage,11/11/2000,Approach,Overcast,0,0,SML BLACK BIRDS.,5,0,0,0
206414,0,6,None,No damage,11/12/2000,Climb,No Cloud,0,0,"BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",91,1,0,0
205559,0,4,None,No damage,11/12/2000,Landing Roll,No Cloud,0,0,FLT 836. BIRDS FLEW ACROSS PATH OF A/C. HIT RADOME BOUNCED OFF WINDSHLD.,2,0,0,0
208033,1,3,Precautionary Landing,Cause damage,11/13/2000,Climb,Overcast,0,0,"JUST ENTERING CLOUD BASES, STRUCK UNKN # OF BIRDS, LIKELY GEESE. ONE HIT CAPT WINDSHLD, BENDING WIPER OUT OF POSITION. F/O FLEW RET TO ARPT. LANDING LITE BROKEN. STRIKES ON R WNG OTBD OF ENG AND UNDERSIDE OF A/C.",75,0,0,0
5401,0,5,None,No damage,11/13/2000,Approach,No Cloud,0,0,"Bird impacted between the #7 and #8 engine with some remains injested in the #7 engine.  Borescope revealed no damage. The right teardrop radome replaced due to damage($5896.34)
                labor  $  16.00
                Cost   $5902.34",211,1,7879,0
203050,0,4,None,No damage,11/15/2000,Climb,No Cloud,0,0,ATIS WARNING,5,1,0,0
208821,0,4,None,No damage,11/16/2000,Climb,No Cloud,0,0,,5,0,0,0
202477,0,4,Precautionary Landing,Cause damage,11/16/2000,Climb,No Cloud,0,0,"ATIS WARNING.JUST AFTER LIFTOFF, HIT LRG FLOCK OF VERY LRG BIRDS. FELT VIBRATION. CLIMBED TO 3000 FT AND REDUCED L ENG TO IDLE. DECLARED EMERG.  EXTENSIVE DMG TO FAN BLADES & ACCOUSTIC LINING. ENG CONTD RUNNING AT IDLE UNTIL LDG.",35,1,0,0
206885,0,9,None,No damage,11/19/2000,Approach,Overcast,0,0,FLT 1704,91,1,0,0
205078,0,3,None,No damage,11/24/2000,Landing Roll,Overcast,0,0,STARLING/KILLDEER. FLT 2350,5,0,0,0
4978,1,8,None,No damage,11/29/2000,Approach,No Cloud,0,0,,42,1,0,0
208354,0,8,Aborted Take-off,No damage,12/1/2000,Take-off run,No Cloud,0,0,FLT 14. BLOOD STAINS ON RADOME AND L FUSELAGE. FOUND 1 CARCASS ON RWY. BIRD ID BY WILDLF BIOL.,218,0,0,0
205670,0,5,None,No damage,12/5/2000,Climb,Some Cloud,0,0,,0,0,0,0
200949,0,5,None,No damage,12/9/2000,Landing Roll,No Cloud,0,0,"JUST AFTER T/D, A LGR FLOCK OF BIRD WERE FLOWN THRU. A NUMBER WERE STRUCK/INGESTED. NO APPARENT DMG AT THE TIME.",0,0,0,0
4964,0,2,Precautionary Landing,Cause damage,12/12/2000,Climb,No Cloud,0,0,Post flight borescope of the #2 engine revealed damage NRTS. (Engine exchange cost $342747.00 plus $128 labor).  Additional strikes to the #4 flap and left wing leading edge Cause no damage.,221,1,458207,0
205109,0,5,Precautionary Landing,Cause damage,12/13/2000,Climb,Overcast,0,0,DMG TO NOSE GEAR. FLT 957,0,0,0,0
205904,0,7,None,Cause damage,12/14/2000,Approach,Some Cloud,0,0,SNOW PLOW PROBABLY DISTURBED GEESE CAUSING THEM TO TAKE FLT. MOST DAMAGE WAS LE OF HORIZ STABL. BIRDS WERE ID'S BY ARPT OPS. POSITIVE ID. LDG LITES WERE DAMAGED. SUBSTNL DMG TO TAIL.,15,0,0,0
209896,0,2,None,No damage,12/24/2000,Landing Roll,Some Cloud,0,0,"BIRD REPTD AS GOOSE, ASSUME CAGO.",11,0,0,0
203784,0,7,None,No damage,12/25/2000,Landing Roll,Overcast,0,0,FLT 682 REPTD A BIRD STRIKE. BIRDID BY WILDF ECOL,21,0,0,0
209050,0,5,None,No damage,12/26/2000,Approach,No Cloud,0,0,HIT 2 BIRDS,0,0,0,0
201316,0,9,None,No damage,12/29/2000,Climb,No Cloud,0,0,HIT 4,5,0,0,0
204637,0,8,None,No damage,1/2/2001,Take-off run,No Cloud,0,0,2 BIRDS HIT RHS RADOME. FLT 1267,5,0,0,0
207692,0,2,Engine Shut Down,Cause damage,1/5/2001,Climb,Some Cloud,0,0,ATIS WARNING. ENCOUNTERED AT LEAST 20 CIRCLING VULTURES. 2 FIRST STAGE COMPRESSOR BLADES BENT AND REMAINS SCATTERED THRUOUT THE ENG INTAKE AND NACELLE. ENG CONTD TO OPERATE AT IDLE SPEED. PRECAUTIONARY LDG.,35,1,1431761,0
206418,1,3,None,No damage,1/10/2001,Approach,No Cloud,0,0,,0,0,0,0
201929,0,3,None,No damage,1/13/2001,Landing Roll,Overcast,0,0,STARLINGS?,5,0,0,0
207669,0,10,None,No damage,1/14/2001,Approach,Some Cloud,0,0,,0,0,0,0
209401,0,3,Other,Cause damage,1/14/2001,Landing Roll,No Cloud,0,0,"HIT 2 DEER AND RAN OFF RWY. THRUST REVERSERS WERE NOT WORKING. PLANE WENT INTO A DITCH, BURST INTO FLAMES AND WAS DESTROYED. PILOT AND PAX WERE CRITICALLY INJURED: 2 BREAKS OF THE PELVIC BONE, 4 FRACTURED VERTEBRAE, CRUSHED RIGHT HIP, RT LEG PULLED FROM S",233,0,12397751,2
205491,0,10,None,No damage,1/15/2001,Approach,Some Cloud,0,0,FLT 145. ON SHORT FINAL A FLOCK OF 10-15 BIRD FLEW FROM BELOW OUR A/C INTO FLT PATH. COULD HEAR STRIKES TO FUSELAGE ABOVE WINDSHLD. ONLY 2 BIRDS FOUND ON RWY.,16,1,0,0
203661,0,5,None,No damage,1/15/2001,Landing Roll,No Cloud,0,0,ATIS WARNING. NO DMG. OUT OF SVC 45 MINS. FLT 1824.,1,1,0,0
207968,0,2,None,No damage,1/16/2001,Approach,No Cloud,0,0,FLT 2948,0,1,0,0
207182,0,5,None,No damage,1/16/2001,Take-off run,Some Cloud,0,0,FLT 524. FLT CONTD TO PHNL. NO DMG,237,1,0,0
5026,0,2,Precautionary Landing,No damage,1/16/2001,Climb,Some Cloud,0,0,DEFINITE IMPACTS HEARD AND FELT AROUND NOSE AND AFT CANOPY/FUSELAGE SECTIONS- NO VISIBLE DAMAGE,42,1,651,0
210048,1,9,None,No damage,1/17/2001,Climb,No Cloud,0,0,,0,1,0,0
207068,0,6,None,No damage,1/19/2001,Approach,Overcast,0,0,FLT 887 REPTD A BIRD STRIKE TO TWR.  ARPT OPS FOUND A RBGU CARCASS. BIRD ID BY WS BIOL,21,1,0,0
200510,0,6,None,No damage,1/23/2001,Approach,Some Cloud,0,0,"FLT 3529. BIRDS INGESTED IN #2 AND #3 ENGS. BORESCOPED. NO DMG. CLEANED REMAINS. REPTD AS DOVE, ASSUME MOURNING.",91,1,0,0
212461,0,4,None,No damage,1/24/2001,Approach,No Cloud,0,0,ATIS WARNING. FLT 2241,5,1,0,0
4469,0,10,None,No damage,1/28/2001,Approach,No Cloud,0,0,,42,1,0,0
212906,0,8,None,No damage,1/29/2001,Landing Roll,Some Cloud,0,0,ATIS WARNING. HIT NUMEROUS BIRDS. RWY INSPN FOUND PARTIAL REMAINS OF 8 BIRDS. NO VIZ DMG REPTD. ROUTINE MX WAS PERFORMED ON A/C.,168,1,0,0
207835,0,7,None,No damage,2/2/2001,Approach,Overcast,0,0,,5,0,0,0
203883,0,3,None,Cause damage,2/2/2001,Approach,No Cloud,0,0,KNOCKED OUT NOSE GEAR LIGHT. HIT SEVERAL BIRDS. FLT 696,0,1,0,0
200567,0,4,None,No damage,2/6/2001,Approach,No Cloud,0,0,NO DMG.,0,0,0,0
5245,0,8,None,No damage,2/7/2001,Take-off run,No Cloud,0,0,,42,1,0,0
203066,0,4,None,No damage,2/8/2001,Approach,No Cloud,0,0,"FLT 340. CAPT SAID NO VIZ DMG, BUT OUTBND FLT WAS CANCELLED DUE TO MAINT ISSUES.",0,1,0,0
207360,0,8,None,Cause damage,2/9/2001,Climb,Some Cloud,0,0,DENTED WING TIP,75,1,0,0
206621,0,9,None,No damage,2/10/2001,Take-off run,Overcast,0,0,"ATIS WARNING. BIRD REPTD AS OMAO, BUT THEY SHOULD NOT BE ON THIS ISLAND.",5,1,0,0
204178,0,9,None,No damage,2/12/2001,Landing Roll,Overcast,0,0,WE WERE 1ST A/C ON RWY.,5,1,0,0
209773,0,7,None,No damage,2/14/2001,Landing Roll,Some Cloud,0,0,PILOT REPTD STRIKING BIRDS. FOUND 2 BIRDS ON NOSE. NO DMG. OPS FOUND 1 BIRD ON RWY,218,1,0,0
202780,0,6,None,No damage,2/20/2001,Approach,Some Cloud,0,0,1.5 MILE FINAL,5,0,0,0
206163,0,3,None,No damage,2/27/2001,Landing Roll,Some Cloud,0,0,ATIS WARNING. NO DMG.,16,1,0,0
206943,0,10,None,Cause damage,2/27/2001,Approach,Some Cloud,0,0,"FORM WAS TORN, COULD NOT READ PHASE OR EFFECT.",11,0,0,0
210557,0,9,None,No damage,3/3/2001,Landing Roll,Overcast,0,0,PILOT DIDN'T THINK THERE WAS ANY DMG. FLT 1857,5,1,0,0
6955,1,3,Precautionary Landing,No damage,3/5/2001,Approach,No Cloud,0,0,,42,1,1,0
210390,0,2,None,No damage,3/6/2001,Approach,No Cloud,0,0,,5,1,0,0
209544,1,5,Precautionary Landing,Cause damage,3/6/2001,Climb,Some Cloud,0,0,"RETD TO ARPT AFTER REPORTING A BIRDSTRIKE SHORTLY AFTER DEPTR. NO DMG REPTD. FLT 354. (DATA ENTRY NOTE: 5200-7 FROM OPS SUPV SHOWS #2 ENG DAMAGE).  OCCURRED ""MID BAY"" MINOR DMG TO #2 ENGINE ROTORS/STATORS ALIGNMENT. NEGLIGABLE COST.",0,1,0,0
209264,0,9,None,Cause damage,3/7/2001,Climb,No Cloud,0,0,3 LARGE DENTS IN LE OF L WING.,0,1,0,0
205481,0,2,Precautionary Landing,Cause damage,3/9/2001,Take-off run,Some Cloud,0,0,HIT BIRD ON ROTATION.FLT 110. (DATA ENTRY NOTE: 1 REPT SHOWS 1 GULL SEEN/STRUCK THE OTHER SHOWS 2-10 SEEN/STRUCK) DAMAGED 6 FAN BLADES.,21,0,0,0
201737,0,2,None,No damage,3/10/2001,Take-off run,No Cloud,0,0,"# BIRDS REPTD AS FLOCK, ASSUME 2-10. NO DMG OR REVENUE LOSS. CARCASSES FOUND WERE SNOW BUNTINGS, CAPT REPTD THEM AS STARLINGS.",218,0,0,0
208492,0,7,None,No damage,3/11/2001,Landing Roll,Some Cloud,0,0,HIT BIRDS 60' INTO LDG ROLL. INSPN FOUND NO DMG,5,0,0,0
206240,1,2,None,No damage,3/12/2001,Climb,Overcast,0,0,NO DMG FOUND ON L FWD FUSELAGE,0,0,0,0
206239,1,5,None,Cause damage,3/12/2001,Approach,Some Cloud,0,0,F/O'S WIPER BLADE BENT. 2 MILES OUTSIDE ON NIXON ON FINAL),75,0,0,0
206706,0,8,None,Cause damage,3/18/2001,Landing Roll,Overcast,0,0,"AT 1200 FT DOWN RWY, WE HIT 2 GEESE SLEEPING RT OF CENTERLINE ON RWY. IT WAS RAINING HARD AND WE DIDNT'S EE THEM UNTIL LANDING LITES ILLUMINATED THEM. HIT RT MAIN GEAR. DMG T OUT DEAR DOOR HINGE.",11,0,1302,0
205030,0,7,None,Cause damage,3/20/2001,Approach,Some Cloud,0,0,RT WING LE SLAT HAD SLIGHT DENT.,0,1,0,0
200321,0,9,None,No damage,3/23/2001,Climb,No Cloud,0,0,DMG UNKN. PILOT WILL CHECK AT KPHX.,0,0,0,0
211303,1,5,None,No damage,3/25/2001,Approach,No Cloud,0,0,FLT 696 HIT 3 SMALL BIRDS. NO DMG,5,0,0,0
202798,0,9,None,No damage,3/28/2001,Approach,Overcast,0,0,2 BIRDS KILLED. NO DMG.,11,0,0,0
210599,0,4,None,No damage,4/5/2001,Approach,Overcast,0,0,"FLT 1937, ON FINAL. REPTD 5 STRIKES. NO REPTD DMG. INGESTION REPTD BY ENG MANU",5,1,0,0
206608,0,9,Precautionary Landing,Cause damage,4/13/2001,Take-off run,Some Cloud,0,0,POSSIBLE STARLINGS. 2 BIRDS WERE INGESTED INTO #1 ENG.,0,0,0,0
210461,0,8,None,No damage,4/14/2001,Landing Roll,No Cloud,0,0,NO DMG.,21,1,0,0
207300,0,7,None,No damage,4/16/2001,Approach,Overcast,0,0,RT WING WAS HIT. NO DMG OR DELAY. FLT 1706. ID BY WS BIOL.,21,0,0,0
209266,0,10,None,No damage,4/16/2001,Approach,No Cloud,0,0,"1 HIT NOSE JUST BELOW F/O'S WINDOW, OTHER WENT THRU THE #1 PROP.  SHORT FINAL. 200-300 AGL (ACCORDING TO CAPT). TWR SHOWS 50'",31,0,0,0
203023,0,5,None,No damage,4/20/2001,Approach,Some Cloud,0,0,FLT 5649,91,0,0,0
212723,1,7,None,No damage,4/23/2001,Approach,No Cloud,0,0,NO DMG.,0,0,0,0
208857,0,2,Precautionary Landing,No damage,4/29/2001,Climb,No Cloud,0,0,FLT 2308. NO DMG. INSPN COST $500-1000.,80,0,976,0
209813,0,10,None,Cause damage,4/30/2001,Landing Roll,Some Cloud,0,0,"FLT 012. DAMAGED RT PROP, INGESTION IN RT ENG. STRUCK L FRONT WINDSHLD, VERT. STABIL., AND RT HORIZ STABIL. (DATA ENTRY NOTE:  WS BIOL WHO WORK AT THIS AIRPORT BELIEVE THE GULL WAS MOST LIKELY A RING-BILL). PRECAUTIONARY ENG SHUT DOWN ON THE GROUND.",21,0,0,0
211775,0,8,Precautionary Landing,Cause damage,5/3/2001,Climb,No Cloud,0,0,BELIEVED TO BE WESTERN GULLS. ENG RAN ROUGH AFTER INGESTION. VIBRATION & EXCESSIVE NOISE. EMERGENCY DECLARED. 4 BENT FAN BLADES. 8 FAN BLADES REPLACED.  LANDING UNEVENTFUL.,281,0,162481,0
203423,0,3,None,No damage,5/12/2001,Landing Roll,Overcast,0,0,"FLT 60. # BIRDS STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",11,1,0,0
209113,0,5,None,No damage,5/14/2001,Approach,No Cloud,0,0,2 BIRDS. NO DMG.,5,0,0,0
206021,1,9,None,No damage,5/18/2001,Approach,Some Cloud,0,0,,5,0,0,0
210343,0,3,None,No damage,5/19/2001,Take-off run,Overcast,0,0,NO DMG. NOTAM WARNING,1,1,0,0
3504,1,8,Precautionary Landing,No damage,5/23/2001,Approach,No Cloud,0,0,,42,1,0,0
207259,0,10,None,No damage,5/28/2001,Landing Roll,No Cloud,0,0,FLT 1083. ABOUT 2000' INTO LDG ROLL.,1,0,0,0
205603,0,8,None,No damage,5/28/2001,Climb,Overcast,0,0,PART STRUCK NOT REPTD.,0,1,0,0
210658,0,7,None,No damage,5/31/2001,Climb,No Cloud,0,0,"FLT 3328. BIRD REPTD AS GOOSE, ASSUME CAGO",11,1,0,0
210055,0,10,Precautionary Landing,No damage,6/3/2001,Climb,Overcast,0,0,HIT 2 CROWS ABOUT 200 FT OFF END OF RWY. NO DMG.,67,0,0,0
207077,0,2,None,No damage,6/7/2001,Landing Roll,No Cloud,0,0,FLT 459. INSPN. 2 BIRDS HIT NOSE.,0,1,0,0
207563,0,5,None,Cause damage,6/8/2001,Approach,No Cloud,0,0,8 BLADES DAMAGED. BENT BLADES. CANOE DAMAGE. COMPRESSOR BLADES DAMAGED AND L WING FLAP TRACK CANOE FAIRING DAMAGED WITH LGR DENT AND A 4 IN CRACK. ENG REMOVED & REPLACED.,11,1,3644483,0
214259,0,7,None,No damage,6/10/2001,Take-off run,Overcast,0,0,,1,1,0,0
209020,0,3,None,No damage,6/11/2001,Take-off run,Some Cloud,0,0,VERY SMALL BIRDS.,5,0,0,0
208151,0,10,None,No damage,6/11/2001,Approach,Some Cloud,0,0,,5,0,0,0
205386,0,2,Aborted Take-off,Cause damage,6/13/2001,Take-off run,Some Cloud,0,0,"FLT 2712 ABTD T/O BELIEVING THEY HAD A BLOWN TIRE. TAXIED TO RAMP. FAN BLADE FAILURE. INGESTION IN BOTH ENGS. ALTHOUGH TWO ENGS REPTD DAMAGED, CALL TO P&W SHOWED ONLY 1 ENG HAD DAMAGE.  ENG WAS REMOVED, BUT NOT BECause OF BIRD STRIKE (C-9 DISK LIFE). FOUN",91,1,19524,0
208558,0,10,None,No damage,6/14/2001,Landing Roll,Overcast,0,0,,297,0,0,0
6465,0,9,None,No damage,6/14/2001,Take-off run,No Cloud,0,0,"Birds were observed departing away from airfield on short final.  On landing rollout, birds made an aggressive reversal back down the rwy on collision course with acft.  Bird strike was unavoidable.",298,1,4165,0
209067,0,7,None,No damage,6/15/2001,Approach,Some Cloud,0,0,NOTAM WARNING,5,1,0,0
203413,0,8,None,Cause damage,6/18/2001,Approach,No Cloud,0,0,"REPTD AS DUCKS OR GEESE. WING ROOT, AND GEAR LEG AND DOOR DAMAGED. BIRD ID BY SMITHSONIAN. FAA 111.",300,1,0,0
209857,1,10,None,No damage,6/21/2001,Climb,Some Cloud,0,0,LRG BLACK BIRDS. PROBABLY RAVENS. PHASES OF FLT DIFFERED ON 2 REPORTS.,301,0,0,0
